hotel_ID,property_feature
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Contactless check-in/check-out
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Disinfected following Agoda or health guidelines
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Face masks provided for guests
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Hand sanitizer and soap provided
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Physical distancing rules followed
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Protective face covering on staff
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Protective screens in common areas
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Temperature check for guests and staff
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Cable channels
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Internet
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",TV
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Wi-Fi
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Air conditioning
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Linens
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Private entrance
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Gym
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Pool
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Kitchen
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Hair dryer
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Toiletries
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Towels
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Desk/workspace
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Doorman
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Elevator
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Closet
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Dryer
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Iron
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Washer
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Carbon monoxide detector
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Fire extinguisher
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",First aid kit
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Smoke detector
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Keyless access
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Pets allowed
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Security [24-hour]
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Paid parking
"A2J BGC Luxury 2BR Loft Near Burgos Circle, Malls",Free parking
Serenity Flat at AZURE with Netflix,Dishes and dining utensils
Serenity Flat at AZURE with Netflix,Freezer
Serenity Flat at AZURE with Netflix,"Kitchen basics (cookware, oils, condiments)"
Serenity Flat at AZURE with Netflix,Microwave
Serenity Flat at AZURE with Netflix,Refrigerator
Serenity Flat at AZURE with Netflix,Stove
Serenity Flat at AZURE with Netflix,Fans (ceiling or portable)
Serenity Flat at AZURE with Netflix,Balcony or terrace
Serenity Flat at AZURE with Netflix,Cleaned following Agoda or health guidelines
Serenity Flat at AZURE with Netflix,Cleaning products used based on health guidelines
Serenity Flat at AZURE with Netflix,Physical distancing rules followed
Serenity Flat at AZURE with Netflix,TV
Serenity Flat at AZURE with Netflix,Wi-Fi
Serenity Flat at AZURE with Netflix,Wi-Fi [portable rental]
Serenity Flat at AZURE with Netflix,Air conditioning
Serenity Flat at AZURE with Netflix,Linens
Serenity Flat at AZURE with Netflix,Pool
Serenity Flat at AZURE with Netflix,Kitchen
Serenity Flat at AZURE with Netflix,Toiletries
Serenity Flat at AZURE with Netflix,Towels
Serenity Flat at AZURE with Netflix,Elevator
Serenity Flat at AZURE with Netflix,Closet
Serenity Flat at AZURE with Netflix,Iron
Serenity Flat at AZURE with Netflix,Carbon monoxide detector
Serenity Flat at AZURE with Netflix,Fire extinguisher
Serenity Flat at AZURE with Netflix,Smoke detector
Serenity Flat at AZURE with Netflix,Buzzer/wireless intercom
Serenity Flat at AZURE with Netflix,Security [24-hour]
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Dishes and dining utensils
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Freezer
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,"Kitchen basics (cookware, oils, condiments)"
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Microwave
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Refrigerator
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Stove
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Bathtub
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Body wash
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Laundromat nearby
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Children's books and toys
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Balcony or terrace
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Board games
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Game console
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Video streaming services
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Cleaned by professional cleaning company
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Cleaned following Agoda or health guidelines
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Cleaning products used based on health guidelines
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Cleaning supplies provided for guests
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Contactless check-in/check-out
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Disinfected following Agoda or health guidelines
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Face masks provided for guests
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Hand sanitizer and soap provided
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Physical distancing rules followed
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Protective face covering on staff
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Protective screens in common areas
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Temperature check for guests and staff
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Cable channels
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Internet
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,TV
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Wi-Fi
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Air conditioning
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Heater
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Linens
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Private entrance
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Gym
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Coffee or tea
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Kitchen
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Hair dryer
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Toiletries
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Towels
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Desk/workspace
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Pool
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Doorman
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Elevator
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Closet
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Dryer
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Iron
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Washer
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Carbon monoxide detector
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Fire extinguisher
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,First aid kit
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Smoke detector
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Smoking allowed
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Buzzer/wireless intercom
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Security [24-hour]
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Paid parking
A2J Luxury 3BR Uptown Balcony BGC Suite Near Mall,Car park [on-site]
A2J Luxury 1BR Balcony Venice Suite Near Malls,TV
A2J Luxury 1BR Balcony Venice Suite Near Malls,Air conditioning
A2J Luxury 1BR Balcony Venice Suite Near Malls,Heater
A2J Luxury 1BR Balcony Venice Suite Near Malls,Linens
A2J Luxury 1BR Balcony Venice Suite Near Malls,Private entrance
A2J Luxury 1BR Balcony Venice Suite Near Malls,Coffee or tea
A2J Luxury 1BR Balcony Venice Suite Near Malls,Kitchen
A2J Luxury 1BR Balcony Venice Suite Near Malls,Hair dryer
A2J Luxury 1BR Balcony Venice Suite Near Malls,Toiletries
A2J Luxury 1BR Balcony Venice Suite Near Malls,Towels
A2J Luxury 1BR Balcony Venice Suite Near Malls,Desk/workspace
A2J Luxury 1BR Balcony Venice Suite Near Malls,Pool
A2J Luxury 1BR Balcony Venice Suite Near Malls,Elevator
A2J Luxury 1BR Balcony Venice Suite Near Malls,Dryer
A2J Luxury 1BR Balcony Venice Suite Near Malls,Iron
A2J Luxury 1BR Balcony Venice Suite Near Malls,Washer
A2J Luxury 1BR Balcony Venice Suite Near Malls,Fire extinguisher
A2J Luxury 1BR Balcony Venice Suite Near Malls,Smoke detector
A2J Luxury 1BR Balcony Venice Suite Near Malls,Pets allowed
A2J Luxury 1BR Balcony Venice Suite Near Malls,Car park [on-site]
Grace Residences is clean safe and friendly staff,Microwave
Grace Residences is clean safe and friendly staff,Refrigerator
Grace Residences is clean safe and friendly staff,Fans (ceiling or portable)
Grace Residences is clean safe and friendly staff,Laundromat nearby
Grace Residences is clean safe and friendly staff,Balcony or terrace
Grace Residences is clean safe and friendly staff,TV
Grace Residences is clean safe and friendly staff,Wi-Fi
Grace Residences is clean safe and friendly staff,Air conditioning
Grace Residences is clean safe and friendly staff,Heater
Grace Residences is clean safe and friendly staff,Linens
Grace Residences is clean safe and friendly staff,Gym
Grace Residences is clean safe and friendly staff,Pool
Grace Residences is clean safe and friendly staff,Kitchen
Grace Residences is clean safe and friendly staff,Towels
Grace Residences is clean safe and friendly staff,Elevator
Grace Residences is clean safe and friendly staff,Closet
Grace Residences is clean safe and friendly staff,Washer
Grace Residences is clean safe and friendly staff,Carbon monoxide detector
Grace Residences is clean safe and friendly staff,Fire extinguisher
Grace Residences is clean safe and friendly staff,Smoke detector
Grace Residences is clean safe and friendly staff,Buzzer/wireless intercom
Grace Residences is clean safe and friendly staff,Keyless access
Grace Residences is clean safe and friendly staff,Security [24-hour]
Perfect for Company staff accommodation,Dishes and dining utensils
Perfect for Company staff accommodation,Freezer
Perfect for Company staff accommodation,"Kitchen basics (cookware, oils, condiments)"
Perfect for Company staff accommodation,Refrigerator
Perfect for Company staff accommodation,Stove
Perfect for Company staff accommodation,Fans (ceiling or portable)
Perfect for Company staff accommodation,Laundromat nearby
Perfect for Company staff accommodation,Balcony or terrace
Perfect for Company staff accommodation,BBQ grill
Perfect for Company staff accommodation,Cleaned by professional cleaning company
Perfect for Company staff accommodation,Cleaned following Agoda or health guidelines
Perfect for Company staff accommodation,Cleaning products used based on health guidelines
Perfect for Company staff accommodation,Contactless check-in/check-out
Perfect for Company staff accommodation,Disinfected following Agoda or health guidelines
Perfect for Company staff accommodation,Physical distancing rules followed
Perfect for Company staff accommodation,Protective face covering on staff
Perfect for Company staff accommodation,Temperature check for guests and staff
Perfect for Company staff accommodation,Cable channels
Perfect for Company staff accommodation,Internet
Perfect for Company staff accommodation,TV
Perfect for Company staff accommodation,Wi-Fi
Perfect for Company staff accommodation,Wi-Fi [portable rental]
Perfect for Company staff accommodation,Air conditioning
Perfect for Company staff accommodation,Linens
Perfect for Company staff accommodation,Private entrance
Perfect for Company staff accommodation,Free parking
Perfect for Company staff accommodation,Coffee or tea
Perfect for Company staff accommodation,Kitchen
Perfect for Company staff accommodation,Desk/workspace
Perfect for Company staff accommodation,Closet
Perfect for Company staff accommodation,Dryer
Perfect for Company staff accommodation,Washer
Perfect for Company staff accommodation,Fire extinguisher
Perfect for Company staff accommodation,First aid kit
Perfect for Company staff accommodation,Smoking allowed
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Dishes and dining utensils
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Freezer
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,"Kitchen basics (cookware, oils, condiments)"
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Microwave
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Refrigerator
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Body wash
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Laundromat nearby
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Children's books and toys
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Board games
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Game console
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Sound System
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Video streaming services
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Cleaned by professional cleaning company
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Cleaned following Agoda or health guidelines
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Cleaning products used based on health guidelines
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Cleaning supplies provided for guests
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Contactless check-in/check-out
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Disinfected following Agoda or health guidelines
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Face masks provided for guests
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Hand sanitizer and soap provided
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Physical distancing rules followed
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Protective face covering on staff
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Cable channels
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Internet
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,TV
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Wi-Fi
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Air conditioning
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Heater
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Linens
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Private entrance
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Gym
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Pool
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Kitchen
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Hair dryer
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Toiletries
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Towels
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Desk/workspace
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Doorman
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Elevator
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Closet
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Iron
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Washer
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Carbon monoxide detector
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Fire extinguisher
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,First aid kit
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Smoke detector
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Buzzer/wireless intercom
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Pets allowed
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Security [24-hour]
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Paid parking
A2J BGC Luxury 2BR Loft Near Burgos Circle & Malls,Car park [on-site]
Chic 3br at Uptown Parksuites,Dishes and dining utensils
Chic 3br at Uptown Parksuites,Freezer
Chic 3br at Uptown Parksuites,"Kitchen basics (cookware, oils, condiments)"
Chic 3br at Uptown Parksuites,Microwave
Chic 3br at Uptown Parksuites,Oven
Chic 3br at Uptown Parksuites,Refrigerator
Chic 3br at Uptown Parksuites,Stove
Chic 3br at Uptown Parksuites,Body wash
Chic 3br at Uptown Parksuites,Fans (ceiling or portable)
Chic 3br at Uptown Parksuites,Laundromat nearby
Chic 3br at Uptown Parksuites,Balcony or terrace
Chic 3br at Uptown Parksuites,Video streaming services
Chic 3br at Uptown Parksuites,Cleaned by professional cleaning company
Chic 3br at Uptown Parksuites,Cleaned following Agoda or health guidelines
Chic 3br at Uptown Parksuites,Cleaning products used based on health guidelines
Chic 3br at Uptown Parksuites,Cleaning supplies provided for guests
Chic 3br at Uptown Parksuites,Contactless check-in/check-out
Chic 3br at Uptown Parksuites,Disinfected following Agoda or health guidelines
Chic 3br at Uptown Parksuites,Hand sanitizer and soap provided
Chic 3br at Uptown Parksuites,Physical distancing rules followed
Chic 3br at Uptown Parksuites,Temperature check for guests and staff
Chic 3br at Uptown Parksuites,Internet
Chic 3br at Uptown Parksuites,TV
Chic 3br at Uptown Parksuites,Wi-Fi
Chic 3br at Uptown Parksuites,Air conditioning
Chic 3br at Uptown Parksuites,Linens
Chic 3br at Uptown Parksuites,Private entrance
Chic 3br at Uptown Parksuites,Gym
Chic 3br at Uptown Parksuites,Pool
Chic 3br at Uptown Parksuites,Coffee or tea
Chic 3br at Uptown Parksuites,Kitchen
Chic 3br at Uptown Parksuites,Hair dryer
Chic 3br at Uptown Parksuites,Toiletries
Chic 3br at Uptown Parksuites,Towels
Chic 3br at Uptown Parksuites,Desk/workspace
Chic 3br at Uptown Parksuites,Doorman
Chic 3br at Uptown Parksuites,Elevator
Chic 3br at Uptown Parksuites,Closet
Chic 3br at Uptown Parksuites,Iron
Chic 3br at Uptown Parksuites,Smoke detector
Chic 3br at Uptown Parksuites,Buzzer/wireless intercom
Chic 3br at Uptown Parksuites,Security [24-hour]
Chic 3br at Uptown Parksuites,Paid parking
MaxStays - Max Home @ Venice Residences,Free Wi-Fi in all rooms!
MaxStays - Max Home @ Venice Residences,Internet
MaxStays - Max Home @ Venice Residences,Wi-Fi in public areas
MaxStays - Max Home @ Venice Residences,Fitness center
MaxStays - Max Home @ Venice Residences,Swimming pool [outdoor]
MaxStays - Max Home @ Venice Residences,Breakfast [continental]
MaxStays - Max Home @ Venice Residences,Kitchen
MaxStays - Max Home @ Venice Residences,Restaurants
MaxStays - Max Home @ Venice Residences,Room service [24-hour]
MaxStays - Max Home @ Venice Residences,Cash withdrawal
MaxStays - Max Home @ Venice Residences,Concierge
MaxStays - Max Home @ Venice Residences,Convenience store
MaxStays - Max Home @ Venice Residences,Dry cleaning
MaxStays - Max Home @ Venice Residences,Elevator
MaxStays - Max Home @ Venice Residences,Laundry service
MaxStays - Max Home @ Venice Residences,Luggage storage
MaxStays - Max Home @ Venice Residences,Safety deposit boxes
MaxStays - Max Home @ Venice Residences,Smoke-free property
MaxStays - Max Home @ Venice Residences,Smoking area
MaxStays - Max Home @ Venice Residences,Buzzer/wireless intercom
MaxStays - Max Home @ Venice Residences,Check-in/out [express]
MaxStays - Max Home @ Venice Residences,Check-in/out [private]
MaxStays - Max Home @ Venice Residences,Check-in [24-hour]
MaxStays - Max Home @ Venice Residences,Front desk [24-hour]
MaxStays - Max Home @ Venice Residences,Pets allowed
